Symbol,Date,Predicted Close
ALLE,2024-12-12,143.74832820692237
ALLE,2024-12-13,143.74832814486209
ALLE,2024-12-16,143.7483281173203
ALLE,2024-12-17,143.7483281113258
ALLE,2024-12-18,143.74832811641994
ALLE,2024-12-19,143.74832812166093
ALLE,2024-11-08,143.8846973076427
ALLE,2024-11-11,143.87543111634707
ALLE,2024-11-12,143.86957637536344
ALLE,2024-11-13,143.79733526217163
ALLE,2024-11-14,143.7526339169368
ALLE,2024-11-15,143.74455616949987
ALLE,2024-11-18,143.7429812923505
ALLE,2024-11-19,143.74316592943578
ALLE,2024-11-20,143.7460422135509
ALLE,2024-11-21,143.7479108209083
ALLE,2024-11-22,143.74839538623985
ALLE,2024-11-25,143.74854109358938
ALLE,2024-11-26,143.74854500284576
ALLE,2024-11-27,143.74843326233142
ALLE,2024-11-28,143.74835545998218
ALLE,2024-11-29,143.74832951578102
ALLE,2024-12-02,143.74832014110177
ALLE,2024-12-03,143.74831916056434
ALLE,2024-12-04,143.74832336425254
ALLE,2024-12-05,143.74832657640044
ALLE,2024-12-06,143.74832787506855
ALLE,2024-12-09,143.74832840201051
ALLE,2024-12-10,143.74832848912135
ALLE,2024-12-11,143.74832833783253
ALLE,2024-12-12,143.74832820692237
ALLE,2024-12-13,143.74832814486209
ALLE,2024-12-16,143.7483281173203
ALLE,2024-12-17,143.7483281113258
ALLE,2024-12-18,143.74832811641994
ALLE,2024-12-19,143.74832812166093
