Symbol,Date,Predicted Close
AJG,2024-11-15,295.5315229166246
AJG,2024-11-18,295.5088542198177
AJG,2024-11-19,295.5395853321412
AJG,2024-11-20,295.53613208064144
AJG,2024-11-21,295.5414542210795
AJG,2024-11-22,295.5446124422569
AJG,2024-11-25,295.54279711315996
AJG,2024-11-26,295.54440994223233
AJG,2024-11-27,295.5443316652333
AJG,2024-11-28,295.5444086293662
AJG,2024-11-29,295.5446454218818
AJG,2024-12-02,295.5445304364578
AJG,2024-12-03,295.5446035180475
AJG,2024-12-04,295.5446106605125
AJG,2024-12-05,295.54460380937076
AJG,2024-12-06,295.5446191477913
AJG,2024-12-09,295.54461310371244
AJG,2024-12-10,295.54461571803625
AJG,2024-12-11,295.544616901292
AJG,2024-12-12,295.54461602542455
AJG,2024-12-13,295.544616898743
AJG,2024-12-16,295.5446166453477
AJG,2024-12-17,295.544616691008
AJG,2024-12-18,295.54461679983297
AJG,2024-12-19,295.5446167338432
AJG,2024-11-08,295.03949973223934
AJG,2024-11-11,294.8716388948626
AJG,2024-11-12,295.3882954261058
AJG,2024-11-13,295.33040846321336
AJG,2024-11-14,295.49704197135964
AJG,2024-11-15,295.5315229166246
AJG,2024-11-18,295.5088542198177
AJG,2024-11-19,295.5395853321412
AJG,2024-11-20,295.53613208064144
AJG,2024-11-21,295.5414542210795
AJG,2024-11-22,295.5446124422569
AJG,2024-11-25,295.54279711315996
AJG,2024-11-26,295.54440994223233
AJG,2024-11-27,295.5443316652333
AJG,2024-11-28,295.5444086293662
AJG,2024-11-29,295.5446454218818
AJG,2024-12-02,295.5445304364578
AJG,2024-12-03,295.5446035180475
AJG,2024-12-04,295.5446106605125
AJG,2024-12-05,295.54460380937076
AJG,2024-12-06,295.5446191477913
AJG,2024-12-09,295.54461310371244
AJG,2024-12-10,295.54461571803625
AJG,2024-12-11,295.544616901292
AJG,2024-12-12,295.54461602542455
AJG,2024-12-13,295.544616898743
AJG,2024-12-16,295.5446166453477
AJG,2024-12-17,295.544616691008
AJG,2024-12-18,295.54461679983297
AJG,2024-12-19,295.5446167338432
