Symbol,Date,Predicted Close
ALL,2024-11-25,196.5269155119028
ALL,2024-11-26,196.5253240217428
ALL,2024-11-27,196.52509332732225
ALL,2024-11-28,196.5239108220774
ALL,2024-11-29,196.52384923317143
ALL,2024-12-02,196.5235869518358
ALL,2024-12-03,196.52368754209942
ALL,2024-12-04,196.52368935362642
ALL,2024-12-05,196.52376187411747
ALL,2024-12-06,196.52376555404612
ALL,2024-12-09,196.5237837313226
ALL,2024-12-10,196.52377754198906
ALL,2024-12-11,196.52377823300273
ALL,2024-12-12,196.5237737321281
ALL,2024-12-13,196.52377356015577
ALL,2024-12-16,196.52377232383094
ALL,2024-12-17,196.52377270152064
ALL,2024-12-18,196.52377260836906
ALL,2024-12-19,196.52377288918896
